,id,name,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
5515,2137805,137805 (1999 YK5),2.6794149658,74562.95509647604,41870888.66834242,16.73,0
5516,2154275,154275 (2002 SR41),0.580817882,54913.41712296003,38893755.64496041,20.05,1
5517,2177049,177049 (2003 EE16),0.6516883822,73144.83810770362,42035302.863478385,19.8,1
5518,3143086,(2002 VZ91),0.0358129403,25363.6060536549,1744367.891712304,26.1,0
5519,3297388,(2005 VN),0.1563291544,56915.992484108385,21271472.776249487,22.9,0
5521,3562319,(2011 GJ44),0.2594418179,67156.61119410492,46860677.33199998,21.8,0
5523,54213612,(2021 UA4),0.1995445996,40000.811538437294,54921473.37105051,22.37,0
5525,54218575,(2021 VD8),0.0049893041,47837.259069729014,38966983.155581765,30.38,0
5526,2283729,283729 (2002 UX),1.4589485569,36828.924299199396,61223522.08884549,18.05,0
5527,2450237,450237 (2002 XY38),0.1563291544,39246.471347610095,34441076.03897132,22.9,0
5528,3561026,(2011 GB3),0.0783501764,32181.78121599586,42290163.45609244,24.4,0
5529,3576629,(2011 QG9),0.4721064988,36085.1223512085,39460048.05398247,20.5,0
5534,54087745,(2020 VC3),0.1361570015,117886.94592839901,37606156.62054904,23.2,0
5535,54143413,(2021 JX),0.0201390963,49854.19287571463,43262918.66822174,27.35,0
5536,54212444,(2021 UB1),0.0207988814,36966.15494530292,38577269.357589506,27.28,0
5537,54240298,(2022 BC3),0.3664713084,7121.144111418351,58939649.27825628,21.05,0
5538,2524522,524522 (2002 VE68),0.4721064988,55483.44185500792,41617922.80655352,20.5,1
5539,3143085,(2002 VY91),0.0326617897,33520.97132744,2309476.912393639,26.3,0
5540,3654379,(2013 XV8),0.2594418179,16308.5926613158,50010801.91954858,21.8,0
5543,3831472,(2018 TZ2),0.0682401509,65135.2480592424,24332317.36887331,24.7,0
5544,3836413,(2018 WE2),0.0411187571,61978.04350996378,50964797.04212323,25.8,0
5547,2142040,142040 (2002 QE15),3.3576852183,60900.7831724486,45193600.743120916,16.24,0
5549,2524516,524516 (2002 UN),2.2596437711,50550.6041388886,72220015.2396596,17.1,0
5551,3733139,(2015 VD1),0.0567596853,40927.55671822894,27743984.690451827,25.1,0
5553,3986831,(2020 BS2),0.4943561926,62320.4866106073,40941993.411631584,20.4,0
5554,54217949,(2021 VG5),0.0411187571,28589.338332170348,32406290.043165985,25.8,0
5555,2307493,307493 (2002 XP90),1.1482593191,58009.89016682748,41643329.25751499,18.57,1
5556,2416217,416217 (2002 VD118),0.4550299458,26375.13522947335,55742313.749665126,20.58,0
5557,3137725,(2002 TV55),0.3750075218,38153.0119616053,21350998.441880915,21.0,0
5558,3330688,(2006 HV50),0.1132504611,48519.48283700061,46621613.867506385,23.6,0
5559,3393169,(2007 VD12),0.6223575734,53701.71817987062,43354391.49190941,19.9,1
5560,3789401,(2017 VE14),0.0156329154,43569.636815697966,37736293.901488215,27.9,0
5563,2152560,152560 (1991 BN),0.8473054089,42209.442846579164,19930876.952159673,19.23,1
5564,3137847,(2002 TS67),0.8831611957,20463.49138830135,40494415.58352107,19.14,0
5565,3143089,(2002 VR94),0.8995803882,51244.408915046646,41385888.357099615,19.1,0
5566,3144145,(2002 XW4),0.2729229009,17251.9521948942,43827036.83421104,21.69,0
5567,3582232,(2011 UG21),0.7835017643,64383.31852615542,48317696.16397056,19.4,0
5568,3637724,(2013 JO4),0.4943561926,71815.42924967628,44118976.75837392,20.4,0
5570,3782011,(2017 ST20),0.1794898848,31202.094830034013,39836003.58199493,22.6,0
5571,3842692,(2019 LV),0.0986370281,26274.192180471957,31327674.354838304,23.9,0
5572,2612484,612484 (2002 TS67),0.8831611957,20463.4911967735,40494415.58352107,19.14,0
5573,2053430,53430 (1999 TY16),2.8056919027,112258.424151829,56543751.83057298,16.63,0
5574,2508772,508772 (1998 WP7),0.6281161771,69607.51127131925,50576184.442535736,19.88,0
5576,3507181,(2010 CT),0.5420507863,85749.9159909091,46104090.04637885,20.2,0
5577,3582867,(2011 UY114),0.1106725658,17921.66798299432,32446361.598399013,23.65,0
5582,3170202,(2003 YJ),0.5082062231,46071.57038543148,40915829.43095881,20.34,0
5584,3763426,(2016 VW2),0.0326617897,32002.8346716596,22904214.685683,26.3,0
5587,2455659,455659 (2005 BO1),0.3119176705,51593.57534304332,47407253.79654568,21.4,0
5588,3141539,(2002 VO69),0.1563291544,42171.78414655475,33237573.65211478,22.9,0
5589,3143082,(2002 VS85),0.0899580388,74530.4744209352,4810706.728976708,24.1,0
5590,3182169,(2004 JN1),0.1081533507,28908.09967154219,32097355.903819643,23.7,0
5591,3552662,(2010 WA9),0.0450858206,47156.87510142292,47333467.791715406,25.6,0
5592,3582143,(2011 UT20),0.4898239078,57193.062880627855,45361735.40487091,20.42,1
5593,3621604,(2012 YK),0.1492931834,44748.68567352724,39211748.96600224,23.0,0
5594,3836116,(2018 VE5),0.1132504611,40399.92952313486,44409757.47955906,23.6,0
5596,54087667,(2020 VF2),0.1132504611,33798.74585545045,21731308.794877212,23.6,0
5602,3137854,(2002 TP69),0.2454934893,20518.96636446235,7837793.321641268,21.92,0
5604,3279436,(2005 LU3),0.0342010925,39310.03438836311,38793094.87616673,26.2,0
5605,3395961,(2007 WU3),0.1032856481,30407.02459812348,29244216.388625607,23.8,0
5606,3699886,(2014 WS365),0.1968067451,55376.80466967196,44600322.98955081,22.4,0
5607,54017451,(2020 MB),0.0748238376,9844.54254169952,29571902.09048397,24.5,0
5610,3164401,(2003 UY12),0.1563291544,73858.86715921905,34920671.61187883,22.9,0
5611,3562320,(2011 GK44),0.0450858206,32863.871540080014,22415623.174722306,25.6,0
5612,3621808,(2012 YD7),0.0820427065,38176.78246842217,36787342.36257416,24.3,0
5613,3763281,(2016 VT1),0.0986370281,60740.87479604214,42494894.77934359,23.9,0
5614,3785768,(2017 TH4),0.0748238376,58131.83819513298,49858672.953546755,24.5,0
5617,3141522,(2002 UK11),0.2489086439,55674.43061221758,43797276.56885277,21.89,1
5618,3655743,(2013 YO139),0.5598091321,78465.05404543008,62964326.88092982,20.13,0
5619,3856717,(2019 SQ4),0.3266178974,31143.771216133,57943728.17691086,21.3,0
5620,54016721,(2020 HA5),0.0259441818,29369.6058606244,49859227.43746906,26.8,0
5621,2612509,612509 (2002 UK11),0.2489086439,55674.430270206314,43797276.56137288,21.89,1
5622,2154302,154302 (2002 UQ3),1.729975604,63173.29912373181,40310364.785507746,17.68,1
5623,2470975,470975 (2009 SC15),0.3119176705,25250.227741963314,53685158.20685963,21.4,0
5626,3666411,(2014 EQ49),0.2594418179,37409.09067573727,42128245.60161048,21.8,1
5627,3764727,(2016 WF7),0.0103285648,42668.042649697076,39882092.54132771,28.8,0
5628,54160403,(2021 KX6),0.0349977383,12069.54065495362,28158279.07339371,26.15,0
5630,54225012,(2021 WO3),0.0972836774,57747.45914271977,48124241.607280664,23.93,0
5632,2313552,313552 (2003 BX33),0.3981438198,33395.46992240679,35717603.670304194,20.87,0
5633,3143112,(2002 VO85),0.2844722965,39644.231466299396,41053431.36826561,21.6,0
5634,3145515,(2003 AM4),0.3388753497,40323.0702184239,46023554.18266222,21.22,0
5635,3532365,(2010 MH1),0.3119176705,41729.31459870967,51391080.76670282,21.4,0
5636,3693721,(2014 US7),0.0284472297,32203.29196370852,28153204.006045382,26.6,0
5637,3756949,(2016 PF8),0.3266178974,57001.00605248947,52671161.56727396,21.3,1
5639,54098020,(2020 XM1),0.2978790628,87372.8127086802,52006943.62785432,21.5,0
5644,3144143,(2002 XT4),0.0941976306,50183.54337248625,24309945.306610543,24.0,0
5645,3403074,(2008 CC175),0.2992540101,56633.911747892045,51803619.359307945,21.49,0
5646,3719376,(2015 KQ18),0.0517654482,60003.89188078363,41894246.9583031,25.3,0
5648,2613949,613949 (2008 CC175),0.3090579921,56633.91186331512,51803619.35842796,21.42,0
5651,3141533,(2002 VR14),0.1968067451,53488.218246466735,28124066.32575798,22.4,0
5652,3558382,(2011 ED12),0.0259441818,22962.219519978556,29185467.43064317,26.8,0
5653,3588018,(2011 WR2),0.0517654482,51785.263430555875,33941081.27118469,25.3,0
5654,3695414,(2014 UB176),0.2716689341,39511.938257937836,61211508.355139084,21.7,0
5655,3738544,(2015 YG),0.1361570015,59662.15251259428,36336273.672655135,23.2,0
5657,2385402,385402 (2002 WZ2),2.1879630266,110884.2787661083,52218445.13086783,17.17,0
5658,3143094,(2002 VP85),0.5943468684,73099.39698491184,31546135.4241009,20.0,0
5659,3145519,(2003 AB23),0.6223575734,54415.14226759716,39529902.07626897,19.9,0
5660,3475236,(2009 VW),0.2844722965,75311.6189889283,43478648.8086672,21.6,1
5661,3701857,(2014 XU6),0.0941976306,60820.042922757784,25245535.80103344,24.0,0
5662,3734471,(2015 VG105),0.0941976306,33826.103622398914,54296283.59931582,24.0,0
5663,3843867,(2019 RB4),0.602615057,96855.84942361753,59607831.47571081,19.97,0
5664,54228653,(2021 XM3),0.1122121746,46383.159659176155,48107168.735074684,23.62,0
5665,3802063,(2018 FV3),0.0472106499,23144.29032041197,43572998.92096048,25.5,0
5666,2163679,163679 (2002 XG84),0.8551454293,56213.020709841134,40875770.698121876,19.21,0
5667,2416186,416186 (2002 TD60),0.8166575449,16242.968933781962,37017636.47867124,19.31,0
5668,3552524,(2010 WT),0.130028927,25796.9995663882,36781932.21177281,23.3,0
5669,3775252,(2017 ME),1.5632915441,105758.10363429575,45795401.0050661,17.9,0
5670,3836137,(2018 VY5),0.3119176705,51096.88247441872,52896536.45885579,21.4,0
5673,3605942,(2012 MB7),0.2157943048,60571.1390780079,47072728.65256375,22.2,0
5675,3774114,(2017 HG4),0.0171411509,30284.489426635162,33135236.306540266,27.7,0
5676,54209299,(2021 TE14),1.1221217459,88078.2994318424,52503914.600584805,18.62,0
5677,54219796,(2021 VP12),0.0711278987,55958.768242621256,45513333.62428559,24.61,0
5678,2141498,141498 (2002 EZ16),1.2303820278,76995.45438846166,49512720.46138403,18.42,0
5679,2329571,329571 (2002 VC92),1.028110936,51378.7642937341,32543615.155734263,18.81,0
5680,3591688,(2011 YW15),0.0682401509,24044.805090190133,11194104.140541784,24.7,0
5682,3698470,(2014 WZ200),0.1185877909,33749.87871920422,32475679.322216254,23.5,0
5683,3836286,(2018 WU),0.0682401509,59504.60881059191,31743362.520404987,24.7,0
5684,3841851,(2019 JX5),0.0342010925,40996.46676376584,37674129.291046545,26.2,0
5685,54013540,(2020 EF),0.0342010925,36034.79436532539,35826726.25831816,26.2,0
5687,2446924,446924 (2002 VV17),0.5572370428,52449.1048442791,42785254.876446985,20.14,0
5688,2488636,488636 (2002 WY12),0.7835017643,49408.6304928848,47835697.6511743,19.4,0
5689,3141537,(2002 VX17),0.2259643771,24658.905369154,12040408.517568989,22.1,0
5690,3669359,(2014 HK129),0.358129403,58189.78812082085,30116934.991740525,21.1,1
5692,3892310,(2019 UR14),0.1714115092,26227.3025847625,47715898.54741438,22.7,0
5693,54220860,(2021 VQ22),0.0387293295,38504.1775344923,44365375.71697816,25.93,0
5694,54224161,(2021 WF1),0.2535362011,85440.49300626332,36483181.83428766,21.85,0
5695,2326683,326683 (2002 WP),1.1642331974,37733.88374970337,29246546.676597875,18.54,0
5697,3144511,(2002 XF40),0.0622357573,34154.6208054478,3752314.335028214,24.9,0
5698,3561029,(2011 GE3),0.0396314515,46845.50781242904,45497491.88778028,25.88,0
5701,3721289,(2015 MC),0.0899580388,31119.48155958332,32429616.157741457,24.1,0
5704,54217987,(2021 VX7),0.069189466,31974.919293661103,35056522.045367174,24.67,0
5706,3143081,(2002 VR85),0.5176544822,52010.061263594456,11903272.28477807,20.3,1
5707,3144144,(2002 XU4),0.2477650126,23126.1925862686,52397273.519598715,21.9,0
5708,3144510,(2002 XB40),0.0986370281,51445.3032754276,3756291.588879395,23.9,0
5709,3144521,(2002 XQ90),0.1879489824,39429.9860517632,5675708.376375651,22.5,0
5710,3764725,(2016 WC7),0.3266178974,43495.75088055845,59652473.82381877,21.3,0
5714,3311263,(2006 AX),0.0986370281,24161.23363171068,50385862.57661094,23.9,0
5715,3765016,(2016 XE),0.0136157002,33721.57215349417,33213827.700013697,28.2,0
5718,54260714,(2022 FD),0.0359782453,28961.282615696826,34295210.619829156,26.09,0
5719,3143090,(2002 VT94),0.6824015094,55441.7420742842,64581812.86048844,19.7,0
5721,3599686,(2012 DN14),0.0682401509,20922.34757601465,44064604.662039764,24.7,0
5722,3774099,(2017 HX3),0.2512117673,52455.224814741756,35726735.67032121,21.87,1
5723,3799765,(2018 DC4),0.0206081961,30381.769285434148,31241209.93608202,27.3,0
5724,3836093,(2018 VB4),0.3326901775,81876.67067919795,45837067.53410359,21.26,0
5726,54075551,(2020 UE2),0.0284472297,35431.210459499984,35184879.81942129,26.6,0
5729,3723949,(2015 NG3),0.2716689341,49905.144169746854,66132300.50646076,21.7,0
5732,3838915,(2019 ER1),0.1132504611,17457.00043387998,43063935.424531125,23.6,0
5733,3943332,(2019 YG1),0.0542050786,41435.91629352593,37188655.961810656,25.2,0
5736,2137799,137799 (1999 YB),1.1482593191,21188.00798156684,60417769.56796738,18.57,0
5737,2163683,163683 (2002 YP2),0.9419763057,80375.93447813162,40922506.882844105,19.0,1
5739,2525268,525268 (2004 XL14),0.3266178974,60813.52826607081,38446178.09173599,21.3,1
5740,2529450,529450 (2010 AK),0.8204270649,62695.86228827606,46706551.722893365,19.3,0
5741,3146503,(2003 AK73),0.7482383761,60831.2600238427,17264176.776985142,19.5,0
5742,3283218,(2005 MF5),0.2716689341,78283.38411316727,53944373.19418554,21.7,0
5745,3721908,(2015 MB54),0.0920534307,25636.961442087595,37662205.26519887,24.05,0
5748,3869337,(2019 SH6),0.5943468684,39788.8361248439,31038318.767361104,20.0,0
5749,54198192,(2021 RU19),0.0912094798,41871.15342796195,41895368.47483475,24.07,0
5750,3144531,(2002 XS90),0.1636967205,77654.18302329408,49745389.37584966,22.8,0
5751,3666683,(2014 FL38),0.1032856481,35364.08669940713,52041087.03737596,23.8,0
5753,3951325,(2019 XV3),0.4149922428,15611.6986425567,61430134.36246469,20.78,0
5754,2054071,54071 (2000 GQ146),2.1283349598,45829.74659742347,51745472.98453928,17.23,0
5755,2308242,308242 (2005 GO21),3.1048453901,70613.13788187064,55183308.0408358,16.41,1
5757,3144154,(2002 XM35),0.1520687509,96678.7150280573,7628496.918159175,22.96,0
5758,3648873,(2013 TB6),0.1794898848,58275.21125366974,43535928.62569939,22.6,0
5760,3825057,(2018 HU3),0.0142573883,25931.741310459784,37403209.85100148,28.1,0
5765,54153135,(2021 LV),0.015489592,45488.61053544187,26646724.299019177,27.92,0
5768,3409990,(2008 JP),0.411187571,79553.9995434799,56470470.31378485,20.8,0
5769,3702672,(2014 YO),0.7692012455,62545.11798814163,68780854.46000431,19.44,0
5770,3712947,(2015 EQ),0.0358129403,58483.8668915792,35222010.09004216,26.1,0
5771,3763951,(2016 WJ1),0.3266178974,50349.913752576955,42303610.25361865,21.3,1
5776,54017476,(2020 ML),0.0411187571,30084.987322375557,44075041.240753986,25.8,0
5778,2417201,417201 (2005 XM4),0.6730386097,64008.43123808668,48872439.2283851,19.73,0
5779,3690051,(2014 SM143),0.5176544822,58360.1264533918,30135493.5993479,20.3,1
5782,54214726,(2021 UL7),0.0414992243,29197.67808465964,35137269.49844116,25.78,0
5783,2417217,417217 (2005 YS),0.7145621017,48567.85901348663,34197067.089752056,19.6,1
5785,3143110,(2002 WQ),1.1325046106,65972.8739963117,56811784.77843413,18.6,0
5786,3144518,(2002 XE84),0.3266178974,76568.855626046,23080246.01311892,21.3,0
5788,3836106,(2018 VS4),0.0407417781,41305.04893722182,22223666.23661594,25.82,0
5792,3143095,(2002 VU114),0.1636967205,36233.241355671984,46687694.49350315,22.8,0
5793,3144508,(2002 XY39),0.2844722965,42174.9691176557,47467150.213602275,21.6,0
5794,3144513,(2002 XO40),0.4305662442,102495.8228007222,14711940.115526233,20.7,0
5796,3147586,(2003 CL18),0.4508582062,51266.1491675181,39154205.12710625,20.6,0
5798,3309092,(2005 YR3),0.1425738833,46041.441621094134,46629556.1949955,23.1,0
5799,3477945,(2009 WN8),0.0542050786,47566.611147846095,46703206.480533764,25.2,0
5802,2142348,142348 (2002 RX211),1.3805113411,28515.817525652077,38614649.93586512,18.17,0
5804,2315098,315098 (2007 EX),2.5706324102,58936.973109352024,48914815.01035721,16.82,0
5805,3145495,(2002 XV90),0.0472106499,28828.5802716266,117683.169046958,25.5,0
5807,3585731,(2011 VH5),0.3119176705,43670.998749610735,39369753.359382614,21.4,0
5808,3682465,(2014 QF33),0.1081533507,84708.22601667032,37512244.17306649,23.7,0
5811,3740096,(2016 AX165),0.1492931834,40678.71249608386,47398146.54882601,23.0,0
5812,54236581,(2022 AT5),0.0171411509,50103.47315665648,48192192.29628271,27.7,0
5813,3471230,(2009 TA1),0.5675968529,71866.53500308546,39643656.83516931,20.1,0
5814,3550139,(2010 VQ),0.0171411509,14272.77010951376,4645673.018642837,27.7,0
5817,2345705,345705 (2006 VB14),1.1588840318,63492.02390954277,26812269.754744064,18.55,0
5818,2434188,434188 (2003 AD23),0.8791034386,98480.6728869079,57272639.11083151,19.15,1
5819,2474425,474425 (2002 YF4),1.0328564805,64622.1706995589,69681467.92523609,18.8,0
5827,3654467,(2013 XV18),0.1241766613,35852.90032175065,22182884.77566134,23.4,0
5830,2442177,442177 (2010 XC24),0.6223575734,73754.77568484868,51724459.62213493,19.9,0
5832,3144152,(2002 XS14),0.0859092601,49245.4218759177,38415993.19469371,24.2,0
5836,3837534,(2018 YT2),0.0542050786,43074.691889809925,44093693.45174862,25.2,0
5837,3837547,(2019 AL),0.2157943048,58818.30387963696,40745252.89450997,22.2,0
5839,3883097,(2019 UX7),0.0783501764,20238.430734281425,41369555.70670667,24.4,0
5844,3893862,(2019 XQ),0.1032856481,51502.53134432315,32712631.22569462,23.8,0
5845,54138303,(2021 GT16),0.0196806745,48040.37558361195,26862318.382092882,27.4,0
5846,54224157,(2021 WY),0.1086525639,38263.0635421197,26271686.129009973,23.69,0
5848,3292015,(2005 TA),0.0215794305,26905.7043474925,31355413.92990607,27.2,0
5849,3703074,(2014 YT15),0.0215794305,28620.768664036983,27799621.07329151,27.2,0
5850,3752574,(2016 JB),0.0225964377,31744.608219749163,30883401.988102637,27.1,0
5851,3764723,(2016 WU3),0.4742856434,31562.037156504404,45447915.4241851,20.49,0
5852,3799001,(2018 CL),0.0472106499,41578.32398549391,41555575.27003505,25.5,0
5854,3837519,(2018 XE20),0.358129403,41622.0794270888,71324793.8501345,21.1,0
5855,3989184,(2020 BE8),0.0517654482,16420.168204891997,4623768.961348542,25.3,0
5857,2170013,170013 (2002 UO3),1.7141150923,86129.93177996686,57675370.14290502,17.7,0
5858,2470951,470951 (2009 LS),1.4929318344,99638.9296648866,45482114.190403886,18.0,0
5861,3702705,(2014 YR),0.428587972,73065.56722106584,46395905.930470504,20.71,0
5862,3757900,(2016 QM11),1.0328564805,62223.0935450969,46085021.96527345,18.8,0
5863,3909763,(2019 XT2),0.0311917671,42377.353906058044,36597005.215559386,26.4,0
5865,2179806,179806 (2002 TD66),0.5420507863,56820.61844962983,31371634.924188793,20.2,1
5866,2483508,483508 (2003 CR1),0.5675968529,36740.090105158735,26452222.79327147,20.1,1
5868,3143117,(2002 WX12),0.6516883822,94693.30943111006,40414271.77393431,19.8,0
5869,3145504,(2002 YR5),0.2668332702,51108.7254799496,25134440.00963428,21.739,0
5873,2480927,480927 (2002 YZ3),1.2135005535,75908.9146285555,57612364.4817237,18.45,0
5874,3529600,(2010 LA64),0.1241766613,43436.28333201828,37787852.3381904,23.4,0
5875,3555163,(2011 AR26),0.5200438667,60228.357715758124,47411093.24183633,20.29,0
5877,3733264,(2015 VC2),0.0196806745,30402.73438982125,36643837.3303313,27.4,0
5878,3776079,(2017 MW4),0.580817882,63879.305793601474,47198383.177595094,20.05,0
5879,3989147,(2020 BH6),0.0113250461,66618.68396618703,43420885.62332795,28.6,0
5882,54225009,(2021 WH3),0.0392681082,43971.084787177686,39056387.29483323,25.9,0
5884,3555012,(2011 AL1),0.6516883822,88352.90843637993,28602366.49497189,19.8,0
5887,2488803,488803 (2005 GB120),0.4721064988,50550.30650815065,46374019.748127036,20.5,0
5889,3092253,(2000 EM26),0.1879489824,51563.82934428503,42606070.60186327,22.5,0
5893,3795111,(2017 YM6),0.130028927,30971.0001611508,31552283.22486346,23.3,0
5894,54235661,(2022 AL2),0.310484539,62527.05979883585,64247131.92977264,21.41,0
5896,2390725,390725 (2003 HB),0.6855513317,52196.476983661174,50419757.191564396,19.69,1
5900,54091650,(2020 WZ1),0.4943561926,92315.15675048664,60121435.248135984,20.4,0
